zipcode;sido;gugun;dong
330-809;충남;천안시 동남구;용곡동
330-951;충남;천안시 동남구;원성1동
330-953;충남;천안시 동남구;원성2동
330-070;충남;천안시 동남구;원성동
330-710;충남;천안시 동남구;유량동
330-722;충남;천안시 동남구;청당동
330-775;충남;천안시 동남구;청수동
330-741;충남;천안시 동남구;목천읍
330-921;충남;천안시 동남구;광덕면
330-871;충남;천안시 동남구;동면
330-708;충남;천안시 동남구;병천면
330-744;충남;천안시 동남구;북면
330-891;충남;천안시 동남구;성남면
330-881;충남;천안시 동남구;수신면
330-911;충남;천안시 동남구;풍세면
331-829;충남;천안시 서북구;두정동
331-795;충남;천안시 서북구;백석동
331-717;충남;천안시 서북구;부대동
331-729;충남;천안시 서북구;불당동
331-710;충남;천안시 서북구;성성동
331-723;충남;천안시 서북구;성정1동
331-765;충남;천안시 서북구;성정2동
331-170;충남;천안시 서북구;성정동
331-703;충남;천안시 서북구;신당동
331-757;충남;천안시 서북구;쌍용1동
331-759;충남;천안시 서북구;쌍용2동
331-762;충남;천안시 서북구;쌍용3동
331-090;충남;천안시 서북구;쌍용동
331-702;충남;천안시 서북구;업성동
331-724;충남;천안시 서북구;와촌동
331-200;충남;천안시 서북구;차암동
331-855;충남;천안시 서북구;성거읍
331-707;충남;천안시 서북구;성환읍
331-749;충남;천안시 서북구;직산읍
331-821;충남;천안시 서북구;입장면
312-801;충남;금산군;금산읍
312-831;충남;금산군;군북면
312-700;충남;금산군;금성면
312-891;충남;금산군;남이면
312-851;충남;금산군;남일면
312-921;충남;금산군;복수면
312-841;충남;금산군;부리면
312-821;충남;금산군;제원면
312-931;충남;금산군;진산면
312-702;충남;금산군;추부면
323-751;충남;부여군;부여읍
323-831;충남;부여군;구룡면
323-811;충남;부여군;규암면
323-851;충남;부여군;남면
323-881;충남;부여군;내산면
323-951;충남;부여군;석성면
323-941;충남;부여군;세도면
323-931;충남;부여군;양화면
323-871;충남;부여군;옥산면
323-891;충남;부여군;외산면
323-821;충남;부여군;은산면
323-921;충남;부여군;임천면
323-911;충남;부여군;장암면
323-961;충남;부여군;초촌면
323-861;충남;부여군;충화면
323-841;충남;부여군;홍산면
325-702;충남;서천군;서천읍
325-901;충남;서천군;장항읍
325-831;충남;서천군;기산면
325-861;충남;서천군;마산면
325-811;충남;서천군;마서면
325-921;충남;서천군;문산면
325-881;충남;서천군;비인면
325-891;충남;서천군;서면
325-911;충남;서천군;시초면
325-871;충남;서천군;종천면
325-821;충남;서천군;판교면
325-841;충남;서천군;한산면
325-851;충남;서천군;화양면
340-901;충남;예산군;삽교읍
340-702;충남;예산군;예산읍
340-931;충남;예산군;고덕면
340-851;충남;예산군;광시면
340-811;충남;예산군;대술면
340-841;충남;예산군;대흥면
340-921;충남;예산군;덕산면
340-941;충남;예산군;봉산면
340-861;충남;예산군;신암면
340-821;충남;예산군;신양면
340-911;충남;예산군;오가면
340-831;충남;예산군;응봉면
345-702;충남;청양군;청양읍
345-851;충남;청양군;남양면
345-891;충남;청양군;대치면
345-861;충남;청양군;목면
345-881;충남;청양군;비봉면
345-871;충남;청양군;운곡면
345-831;충남;청양군;장평면
345-811;충남;청양군;정산면
345-841;충남;청양군;청남면
345-821;충남;청양군;화성면
357-961;충남;태안군;안면읍
357-711;충남;태안군;태안읍
357-971;충남;태안군;고남면
357-941;충남;태안군;근흥면
357-951;충남;태안군;남면
357-931;충남;태안군;소원면
357-911;충남;태안군;원북면
357-921;충남;태안군;이원면
350-901;충남;홍성군;광천읍
350-801;충남;홍성군;홍성읍
350-851;충남;홍성군;갈산면
350-871;충남;홍성군;결성면
350-841;충남;홍성군;구항면
350-821;충남;홍성군;금마면
350-861;충남;홍성군;서부면
350-881;충남;홍성군;은하면
350-891;충남;홍성군;장곡면
350-811;충남;홍성군;홍동면
350-831;충남;홍성군;홍북면
390-778;충북;제천시;강제동
390-200;충북;제천시;고명동
390-760;충북;제천시;고암동
390-070;충북;제천시;교동
390-020;충북;제천시;남천동
390-290;충북;제천시;대랑동
390-190;충북;제천시;동현동
390-260;충북;제천시;두학동
390-050;충북;제천시;명동
390-170;충북;제천시;명지동
390-110;충북;제천시;모산동
390-180;충북;제천시;산곡동
390-703;충북;제천시;서부동
390-140;충북;제천시;신동
390-761;충북;제천시;신백동
390-702;충북;제천시;신월동
390-779;충북;제천시;영천동
390-250;충북;제천시;왕암동
390-030;충북;제천시;의림동
390-280;충북;제천시;자작동
390-766;충북;제천시;장락동
390-011;충북;제천시;중앙로1가
390-705;충북;제천시;중앙로2가
390-701;충북;제천시;천남동
390-768;충북;제천시;청전동
390-776;충북;제천시;하소동
390-150;충북;제천시;화산동
390-270;충북;제천시;흑석동
390-871;충북;제천시;봉양읍
390-821;충북;제천시;금성면
390-851;충북;제천시;덕산면
390-881;충북;제천시;백운면
390-811;충북;제천시;송학면
390-841;충북;제천시;수산면
390-831;충북;제천시;청풍면
390-861;충북;제천시;한수면
360-790;충북;청주시 상당구;금천동
360-041;충북;청주시 상당구;남문로1가
360-712;충북;청주시 상당구;남문로2가
360-120;충북;청주시 상당구;남주동
360-767;충북;청주시 상당구;내덕1동
360-768;충북;청주시 상당구;내덕2동
360-170;충북;청주시 상당구;내덕동
360-769;충북;청주시 상당구;대성동
360-191;충북;청주시 상당구;명암동
360-765;충북;청주시 상당구;문화동
360-183;충북;청주시 상당구;방서동
360-705;충북;청주시 상당구;북문로1가
360-713;충북;청주시 상당구;북문로2가
360-700;충북;청주시 상당구;북문로3가
360-784;충북;청주시 상당구;사천동
360-192;충북;청주시 상당구;산성동
360-760;충북;청주시 상당구;서문동
360-050;충북;청주시 상당구;서운동
360-060;충북;청주시 상당구;석교동
360-112;충북;청주시 상당구;수동
360-715;충북;청주시 상당구;영동
360-708;충북;청주시 상당구;영운동
360-567;충북;청주시 상당구;오동동
360-565;충북;청주시 상당구;외남동
360-560;충북;청주시 상당구;외평동
360-566;충북;청주시 상당구;외하동
360-785;충북;청주시 상당구;용담동
360-735;충북;청주시 상당구;용암1동
360-771;충북;청주시 상당구;용암2동
360-100;충북;청주시 상당구;용암동
360-182;충북;청주시 상당구;용정동
360-701;충북;청주시 상당구;우암동
360-187;충북;청주시 상당구;운동동
360-188;충북;청주시 상당구;월오동
360-707;충북;청주시 상당구;율량동
360-227;충북;청주시 상당구;정북동
360-226;충북;청주시 상당구;정상동
360-225;충북;청주시 상당구;정하동
360-703;충북;청주시 상당구;주성동
360-568;충북;청주시 상당구;주중동
360-185;충북;청주시 상당구;지북동
360-777;충북;청주시 상당구;탑동
360-186;충북;청주시 상당구;평촌동
361-869;충북;청주시 흥덕구;가경동
361-872;충북;청주시 흥덕구;강서동
361-859;충북;청주시 흥덕구;개신동
361-440;충북;청주시 흥덕구;남촌동
361-500;충북;청주시 흥덕구;내곡동
361-360;충북;청주시 흥덕구;동막동
361-752;충북;청주시 흥덕구;모충동
361-530;충북;청주시 흥덕구;문암동
361-754;충북;청주시 흥덕구;미평동
361-755;충북;청주시 흥덕구;복대1동
361-812;충북;청주시 흥덕구;복대2동
361-270;충북;청주시 흥덕구;복대동
361-756;충북;청주시 흥덕구;봉명1동
361-856;충북;청주시 흥덕구;봉명2동
361-300;충북;청주시 흥덕구;봉명동
361-854;충북;청주시 흥덕구;분평동
361-858;충북;청주시 흥덕구;비하동
361-706;충북;청주시 흥덕구;사직1동
361-717;충북;청주시 흥덕구;사직2동
361-100;충북;청주시 흥덕구;사직동
361-716;충북;청주시 흥덕구;사창동
361-863;충북;청주시 흥덕구;산남동
361-510;충북;청주시 흥덕구;상신동
361-410;충북;청주시 흥덕구;서촌동
361-390;충북;청주시 흥덕구;석곡동
361-340;충북;청주시 흥덕구;석소동
361-774;충북;청주시 흥덕구;성화동
361-540;충북;청주시 흥덕구;송절동
361-874;충북;청주시 흥덕구;송정동
361-722;충북;청주시 흥덕구;수곡1동
361-792;충북;청주시 흥덕구;수곡2동
361-150;충북;청주시 흥덕구;수곡동
361-330;충북;청주시 흥덕구;수의동
361-470;충북;청주시 흥덕구;신대동
361-796;충북;청주시 흥덕구;신봉동
361-450;충북;청주시 흥덕구;신성동
361-320;충북;청주시 흥덕구;신전동
361-430;충북;청주시 흥덕구;신촌동
361-490;충북;청주시 흥덕구;외북동
361-723;충북;청주시 흥덕구;운천동
361-520;충북;청주시 흥덕구;원평동
361-206;충북;청주시 흥덕구;장성동
361-205;충북;청주시 흥덕구;장암동
361-420;충북;청주시 흥덕구;정봉동
361-850;충북;청주시 흥덕구;죽림동
361-400;충북;청주시 흥덕구;지동동
361-460;충북;청주시 흥덕구;평동
361-726;충북;청주시 흥덕구;향정동
361-350;충북;청주시 흥덕구;현암동
361-550;충북;청주시 흥덕구;화계동
361-310;충북;청주시 흥덕구;휴암동
380-170;충북;충주시;가주동
380-704;충북;충주시;교현2동
380-708;충북;충주시;교현동
380-706;충북;충주시;금릉동
380-701;충북;충주시;단월동
380-190;충북;충주시;달천동
380-260;충북;충주시;목벌동
380-703;충북;충주시;목행동
380-753;충북;충주시;문화동
380-959;충북;충주시;봉방동
380-030;충북;충주시;성남동
380-010;충북;충주시;성내동
380-020;충북;충주시;성서동
380-779;충북;충주시;안림동
380-781;충북;충주시;연수동
380-200;충북;충주시;용관동
380-210;충북;충주시;용두동
380-774;충북;충주시;용산동
380-250;충북;충주시;용탄동
380-120;충북;충주시;종민동
380-070;충북;충주시;지현동
380-140;충북;충주시;직동
380-050;충북;충주시;충의동
380-040;충북;충주시;충인동
380-762;충북;충주시;칠금동
380-160;충북;충주시;풍동
380-763;충북;충주시;호암동
380-881;충북;충주시;주덕읍
380-921;충북;충주시;가금면
380-821;충북;충주시;금가면
380-911;충북;충주시;노은면
380-702;충북;충주시;대소원면
380-812;충북;충주시;동량면
380-833;충북;충주시;산척면
380-931;충북;충주시;살미면
380-851;충북;충주시;소태면
380-756;충북;충주시;수안보면
380-891;충북;충주시;신니면
380-861;충북;충주시;앙성면
380-841;충북;충주시;엄정면
367-800;충북;괴산군;괴산읍
367-891;충북;괴산군;감물면
367-851;충북;괴산군;문광면
367-911;충북;괴산군;불정면
367-821;충북;괴산군;사리면
367-921;충북;괴산군;소수면
367-881;충북;괴산군;연풍면
367-871;충북;괴산군;장연면
367-831;충북;괴산군;청안면
367-841;충북;괴산군;청천면
367-861;충북;괴산군;칠성면
395-800;충북;단양군;단양읍
395-901;충북;단양군;매포읍
395-821;충북;단양군;가곡면
395-861;충북;단양군;단성면
395-811;충북;단양군;대강면
395-841;충북;단양군;어상천면
395-831;충북;단양군;영춘면
395-851;충북;단양군;적성면
376-701;충북;보은군;보은읍
376-811;충북;보은군;내북면
376-851;충북;보은군;마로면
376-871;충북;보은군;산외면
376-821;충북;보은군;삼승면
376-861;충북;보은군;속리산면
376-881;충북;보은군;수한면
376-842;충북;보은군;장안면
376-831;충북;보은군;탄부면
376-911;충북;보은군;회남면
376-891;충북;보은군;회인면
370-801;충북;영동군;영동읍
370-871;충북;영동군;매곡면
370-881;충북;영동군;상촌면
370-851;충북;영동군;심천면
370-811;충북;영동군;양강면
370-831;충북;영동군;양산면
370-911;충북;영동군;용산면
370-841;충북;영동군;용화면
370-891;충북;영동군;추풍령면
370-821;충북;영동군;학산면
370-861;충북;영동군;황간면
373-800;충북;옥천군;옥천읍
373-851;충북;옥천군;군북면
373-841;충북;옥천군;군서면
373-831;충북;옥천군;동이면
373-821;충북;옥천군;안남면
373-811;충북;옥천군;안내면
373-861;충북;옥천군;이원면
373-871;충북;옥천군;청산면
373-881;충북;옥천군;청성면
369-753;충북;음성군;금왕읍
369-800;충북;음성군;음성읍
369-703;충북;음성군;감곡면
369-758;충북;음성군;대소면
369-711;충북;음성군;맹동면
369-831;충북;음성군;삼성면
369-841;충북;음성군;생극면
369-871;충북;음성군;소이면
369-861;충북;음성군;원남면
368-702;충북;증평군;증평읍
